_id,transaction_id,date,customer_id,items,total_amount,payment_method,location
668c4ebdd02642dcaf9f4ae7,c78c4aed-5ea3-42d0-952b-6311e0df231c,2023-10-06 19:25:07.605,4874ef7b-3163-4448-822c-fcaf21f6b511,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 8, 'price': 475.56}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 2, 'price': 923.11}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 9, 'price': 355.91}]",8853.89,credit card,Port Jefferyshire
668c4ebdd02642dcaf9f4ae8,ae38409b-2d75-4f9d-b86f-91418652e91d,2023-12-03 00:39:03.149,7d87b8c2-d6a9-487e-997e-60882507c45c,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 8, 'price': 503.12}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 6, 'price': 912.74}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 8, 'price': 977.63}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 8, 'price': 346.29}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 6, 'price': 388.53}]",22423.940000000002,paypal,North Charles
668c4ebdd02642dcaf9f4ae9,1039c44b-d1c2-4313-a5aa-0bc025d84e53,2024-05-28 22:24:57.544,a7e79e22-9d45-4197-ba26-cdffd790e467,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 7, 'price': 624.38}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 5, 'price': 193.79}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 2, 'price': 172.06}]",5683.73,paypal,Dylanburgh
668c4ebdd02642dcaf9f4aea,f92617f0-aa9f-4fd3-853d-5cac49adc08a,2024-02-16 12:24:24.280,700817b5-534d-41bb-b3c9-d77021167a26,"[{'item_id': '2', 'item_name': 'Smartphone', 'quantity': 4, 'price': 604.54}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 5, 'price': 940.11}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 9, 'price': 703.02}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 10, 'price': 934.22}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 10, 'price': 947.95}]",32267.59,credit card,North Michelleville
668c4ebdd02642dcaf9f4aeb,701e5410-56d7-4d23-b752-4b60fd395ba5,2024-05-27 22:41:08.500,5e9789e8-7f2c-4467-b998-b766ca4cd3e5,"[{'item_id': '2', 'item_name': 'Smartphone', 'quantity': 10, 'price': 695.28}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 5, 'price': 194.63}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 6, 'price': 686.92}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 10, 'price': 991.21}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 8, 'price': 620.63}]",26924.61,credit card,West John
668c4ebdd02642dcaf9f4aec,4c5b371b-8e1f-4f91-8e9a-0f76ca1a68a8,2023-11-15 04:52:47.428,7fca2654-8603-4906-8331-c4f9d9023f7b,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 7, 'price': 196.85}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 6, 'price': 810.29}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 7, 'price': 304.19}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 5, 'price': 291.94}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 10, 'price': 175.17}]",11580.420000000002,credit card,Jonathanside
668c4ebdd02642dcaf9f4aed,298b7cfb-4831-422a-bc25-7a91304ac582,2024-06-06 04:49:45.699,e8e56995-e740-4454-b533-2d1959842187,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 6, 'price': 924.05}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 2, 'price': 608.41}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 2, 'price': 107.61}]",6976.339999999999,cash,Port David
668c4ebdd02642dcaf9f4aee,e1ef36cb-c421-47e7-a88c-aebb78ad757c,2024-01-22 11:35:57.218,ca812233-a82f-48c4-807d-ea70834a1a89,"[{'item_id': '3', 'item_name': 'Tablet', 'quantity': 6, 'price': 376.08}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 7, 'price': 893.45}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 3, 'price': 707.78}]",10633.970000000001,paypal,West Justinburgh
668c4ebdd02642dcaf9f4aef,fb84a894-debb-441b-b484-c699ae2ddc26,2024-03-15 05:56:54.935,fa1d1b03-b981-46f6-b741-901f1fb1cb85,"[{'item_id': '3', 'item_name': 'Tablet', 'quantity': 10, 'price': 324.59}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 10, 'price': 395.41}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 10, 'price': 223.83}]",9438.3,paypal,Gilbertmouth
668c4ebdd02642dcaf9f4af0,9739ed4d-1e54-4684-8c36-489eae83eefd,2024-03-24 13:49:12.217,30bf9e8e-3b81-4230-acaa-5b3427aab640,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 1, 'price': 985.29}]",985.29,paypal,Port Shelby
668c4ebdd02642dcaf9f4af1,2b964f75-524b-4430-8e05-4b3e44f554e2,2024-05-04 16:36:18.221,ba847c3c-4243-4bd0-94eb-5a307b8ce956,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 5, 'price': 424.62}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 4, 'price': 605.46}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 7, 'price': 52.78}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 9, 'price': 711.45}]",11317.45,paypal,Timothystad
668c4ebdd02642dcaf9f4af2,859a6681-067d-46d9-8d25-c42238e5ea0f,2024-06-07 22:02:35.156,d1e22b12-d885-4ab0-9655-6cad6d0691ab,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 4, 'price': 582.74}]",2330.96,paypal,Elizabethtown
668c4ebdd02642dcaf9f4af3,670542c8-0097-406c-a021-d581394c9023,2023-11-20 10:37:31.773,fa3cee13-a1ba-4732-b890-bc05e1f0d885,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 4, 'price': 580.92}]",2323.68,paypal,Kyleborough
668c4ebdd02642dcaf9f4af4,f7d7f78a-3a37-48eb-9955-d2e8665f739c,2024-01-22 12:47:06.277,b5cd69a2-1ca4-478d-9a23-548a0b45bedc,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 5, 'price': 916.08}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 1, 'price': 969.27}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 1, 'price': 587.27}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 8, 'price': 549.17}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 5, 'price': 608.0}]",13570.3,credit card,Brittanymouth
668c4ebdd02642dcaf9f4af5,2fb13b4f-a39d-4189-89d2-b1188d54f7a6,2024-07-01 14:35:29.930,bf75e497-078c-4042-ac5f-a95a213858d4,"[{'item_id': '3', 'item_name': 'Tablet', 'quantity': 8, 'price': 677.24}]",5417.92,paypal,Geraldfort
668c4ebdd02642dcaf9f4af6,8aa119b1-eebd-4aa5-bc5c-d762e6fea0db,2023-09-28 19:28:24.598,f9605202-28b7-4c24-a737-009e30aa71f1,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 9, 'price': 510.66}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 4, 'price': 220.6}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 7, 'price': 409.16}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 10, 'price': 327.68}]",11619.260000000002,paypal,North Cynthiahaven
668c4ebdd02642dcaf9f4af7,4e790ef6-b481-480a-a429-9313ec4ba505,2023-09-29 05:30:13.044,d3b37fa2-66b9-4e35-9f0c-c63dc45b68d2,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 8, 'price': 212.17}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 4, 'price': 685.51}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 3, 'price': 543.76}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 9, 'price': 388.33}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 7, 'price': 681.32}]",14334.89,paypal,Pruittchester
668c4ebdd02642dcaf9f4af8,b1eec189-1b67-4323-9d37-f95ae1efb54e,2024-06-09 23:28:37.560,71cc6496-c316-45eb-bdea-d92a54a4f966,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 10, 'price': 891.91}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 5, 'price': 597.97}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 2, 'price': 659.08}]",13227.11,cash,Charlesborough
668c4ebdd02642dcaf9f4af9,e6c3f27d-e57e-40bc-ae5a-809a3267ab0f,2024-05-18 06:45:49.718,76423726-e255-4acb-b83f-c5ae22fa41e2,"[{'item_id': '2', 'item_name': 'Smartphone', 'quantity': 2, 'price': 361.66}]",723.32,paypal,New Michael
668c4ebdd02642dcaf9f4afa,bf6e8fc8-3231-40ee-be2c-6d11217b744e,2023-08-08 05:30:50.490,5f51d2e6-2b96-4242-8af1-b0fe10f3b359,"[{'item_id': '2', 'item_name': 'Smartphone', 'quantity': 8, 'price': 577.57}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 2, 'price': 768.58}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 8, 'price': 202.92}]",7781.08,cash,South Kenneth
668c4ebdd02642dcaf9f4afb,8294c924-569e-4c5d-a7dc-faffc83a73d6,2023-11-16 03:01:20.848,c7776ec7-a9f5-4e02-9df6-1036a326019b,"[{'item_id': '3', 'item_name': 'Tablet', 'quantity': 9, 'price': 906.32}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 3, 'price': 607.37}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 6, 'price': 116.61}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 8, 'price': 879.79}]",17716.97,credit card,Kyleton
668c4ebdd02642dcaf9f4afc,2fe85b18-18aa-4d03-943c-af90a395a788,2024-01-01 14:36:30.568,cd500ca2-76c6-432d-be86-715db832f3d3,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 1, 'price': 237.25}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 4, 'price': 232.19}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 2, 'price': 181.19}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 2, 'price': 814.59}]",3157.5699999999997,credit card,Kathleenshire
668c4ebdd02642dcaf9f4afd,77567362-2fa8-4b49-befc-16d73683063d,2024-02-09 01:33:12.761,45d3c6fd-461f-431d-b3a3-d4a7a223ec2c,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 1, 'price': 817.35}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 5, 'price': 407.18}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 1, 'price': 313.43}]",3166.68,cash,Mitchellport
668c4ebdd02642dcaf9f4afe,74faa725-9b5c-4ef8-9534-a77e63dc6588,2024-05-02 04:57:56.875,1b39e766-70b5-49e2-865b-4ff63c15700a,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 2, 'price': 559.05}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 5, 'price': 801.43}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 9, 'price': 166.78}]",6626.27,cash,East Rachelton
668c4ebdd02642dcaf9f4aff,8d3f8055-85d8-4f92-b385-0faf90a6e814,2023-07-31 02:43:57.367,3cfdaa85-3a66-499d-bd7c-80c029758594,"[{'item_id': '3', 'item_name': 'Tablet', 'quantity': 2, 'price': 654.0}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 2, 'price': 995.36}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 6, 'price': 231.2}]",4685.92,cash,Harrisborough
668c4ebdd02642dcaf9f4b00,04c2e182-0a65-471c-897a-f7219c382fc4,2024-07-04 23:42:58.164,df852afe-bacb-4d95-829e-43749f12e24f,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 10, 'price': 173.96}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 10, 'price': 909.3}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 8, 'price': 908.77}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 4, 'price': 226.41}]",19008.4,paypal,South Amy
668c4ebdd02642dcaf9f4b01,177fa831-de9c-4871-a72a-3fcf8197da82,2023-11-21 00:51:08.095,44a303c4-7dda-422a-83ae-1ad4e7ef07dd,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 1, 'price': 363.31}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 8, 'price': 235.4}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 4, 'price': 199.9}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 6, 'price': 394.32}]",5412.030000000001,paypal,Lake Danny
668c4ebdd02642dcaf9f4b02,dda2b1c3-9fda-4815-8d5a-25bb9f5f4cd0,2023-09-26 14:49:52.212,649192b4-f0df-4167-8fc6-6869247367e3,"[{'item_id': '2', 'item_name': 'Smartphone', 'quantity': 3, 'price': 95.19}]",285.57,paypal,Port Benjamin
668c4ebdd02642dcaf9f4b03,40417e29-f237-42eb-80d4-e2d95fbed906,2023-11-23 00:43:43.066,0aabeda1-ffa9-44d1-821f-036873c60184,"[{'item_id': '3', 'item_name': 'Tablet', 'quantity': 5, 'price': 574.03}]",2870.1499999999996,credit card,Baileyport
668c4ebdd02642dcaf9f4b04,6602a8ee-c7fc-4877-91d2-fda7abe3160b,2023-09-28 04:09:43.252,5db247e7-8e38-44ce-859b-69acc9cb1224,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 6, 'price': 317.9}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 6, 'price': 875.26}]",7158.959999999999,credit card,Spencerville
668c4ebdd02642dcaf9f4b05,4b728bd1-3ea0-46ec-9b73-d495ffc84d9f,2023-11-01 10:32:26.853,ad2dadf9-9c4a-4bfd-bd81-95ce8b39376b,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 6, 'price': 815.0}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 9, 'price': 689.51}]",11095.59,paypal,Markstad
668c4ebdd02642dcaf9f4b06,167f2b33-838e-401e-80dc-163c0d9cc9cf,2024-03-25 20:47:28.310,a1ee842f-d85a-4be8-85c6-ac0c7f389a5f,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 8, 'price': 245.82}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 4, 'price': 991.72}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 5, 'price': 687.79}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 8, 'price': 477.37}]",13191.349999999999,credit card,West Morganfurt
668c4ebdd02642dcaf9f4b07,b20367f2-b6f7-4f76-ba2c-0ab438ef573b,2024-04-06 16:29:46.333,7381ac9a-f4eb-4fcf-998c-d679734ee044,"[{'item_id': '3', 'item_name': 'Tablet', 'quantity': 4, 'price': 907.72}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 4, 'price': 497.97}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 6, 'price': 94.35}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 10, 'price': 296.93}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 5, 'price': 547.25}]",11894.41,credit card,Juliaview
668c4ebdd02642dcaf9f4b08,abb9284c-f426-4be5-8fd7-45b5b43ab975,2023-09-28 09:23:20.400,8586e2e5-62d3-4998-a466-66926e8c8858,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 4, 'price': 91.9}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 4, 'price': 498.61}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 5, 'price': 180.03}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 9, 'price': 817.45}]",10619.24,paypal,Chelseastad
668c4ebdd02642dcaf9f4b09,1af8d7b2-0677-4fb6-b6d9-481ed1824952,2024-03-23 15:30:58.995,1b882047-89ee-4934-82ae-ab7770e103bf,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 7, 'price': 134.63}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 3, 'price': 469.37}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 5, 'price': 412.65}]",4413.77,paypal,Maldonadofurt
668c4ebdd02642dcaf9f4b0a,a063d5b3-afee-4334-ae02-f52be74d9421,2024-07-06 03:18:42.806,6e7f7f4c-bd1a-4c60-8017-361fa15c754d,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 2, 'price': 571.84}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 4, 'price': 543.08}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 4, 'price': 524.66}]",5414.639999999999,cash,North Julia
668c4ebdd02642dcaf9f4b0b,a71bca51-b7a7-42de-b84c-acd15bd57a32,2024-01-30 12:15:56.210,303c1405-e1f4-40cf-8d7c-82228968a316,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 9, 'price': 494.39}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 3, 'price': 956.52}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 4, 'price': 136.08}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 4, 'price': 241.07}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 3, 'price': 264.38}]",9620.81,paypal,East Jay
668c4ebdd02642dcaf9f4b0c,ff9214eb-a599-4207-ad7a-29a031025bca,2023-08-08 16:23:28.013,c689580e-44c4-4c66-a9c4-bd3c0539d1c6,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 4, 'price': 854.9}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 6, 'price': 181.71}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 6, 'price': 524.99}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 5, 'price': 937.35}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 10, 'price': 671.86}]",19065.15,cash,East Christine
668c4ebdd02642dcaf9f4b0d,7ef09073-34e0-44ad-a913-beb8c9b8858a,2024-03-01 10:18:21.858,06052462-f843-4b73-b7d0-52a2576b8e00,"[{'item_id': '3', 'item_name': 'Tablet', 'quantity': 7, 'price': 826.04}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 4, 'price': 957.09}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 8, 'price': 775.23}]",15812.48,cash,East Julia
668c4ebdd02642dcaf9f4b0e,a4d4eb4b-9f1c-4224-907e-64408728fb76,2024-04-10 15:45:59.725,3ab2fb97-5457-4ac0-b8ad-8495cb82e16d,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 1, 'price': 643.23}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 10, 'price': 818.92}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 10, 'price': 101.66}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 5, 'price': 290.01}]",11299.08,credit card,Nataliestad
668c4ebdd02642dcaf9f4b0f,4d820cd8-226e-4e62-9c79-18e7f5f247ea,2023-12-22 19:38:10.519,6f498295-ad47-43af-8ca9-82a5278c0032,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 7, 'price': 501.32}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 4, 'price': 439.8}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 2, 'price': 605.89}]",6480.219999999999,cash,North Hector
668c4ebdd02642dcaf9f4b10,51eb9d53-0f61-458b-a229-a59e47ec38f6,2023-11-06 08:09:13.077,68090cc5-71f3-4251-941c-fba4910250b4,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 6, 'price': 200.0}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 1, 'price': 668.62}]",1868.62,credit card,New Jessica
668c4ebdd02642dcaf9f4b11,d413f515-a5d6-4f44-bb61-d0556aa863ef,2024-04-23 13:49:40.287,e8521d69-5a53-42be-aaac-1483e40093a8,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 9, 'price': 629.6}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 5, 'price': 428.6}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 1, 'price': 832.58}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 10, 'price': 489.51}]",13537.080000000002,cash,Dianeburgh
668c4ebdd02642dcaf9f4b12,7725e80d-04e3-4ff7-9926-75d1ef1eb1ac,2023-09-24 13:02:45.933,ee04ac41-8be8-4abf-a096-482c6c017cdc,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 2, 'price': 414.4}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 1, 'price': 742.19}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 4, 'price': 887.95}]",5122.79,paypal,Port Gordon
668c4ebdd02642dcaf9f4b13,9a4fca58-4296-4470-a8f3-2e93a97b52f9,2024-01-03 22:14:41.729,c071e3ec-8fad-4699-8f5f-da27a0c56e76,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 6, 'price': 562.75}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 1, 'price': 197.82}]",3574.32,paypal,South Sylvia
668c4ebdd02642dcaf9f4b14,15f5eb63-e9c9-4d93-b2ce-06f8dbef297d,2023-10-13 20:50:54.800,666047e1-9d9e-4bb2-87ac-17435ca88606,"[{'item_id': '3', 'item_name': 'Tablet', 'quantity': 7, 'price': 422.82}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 8, 'price': 535.13}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 5, 'price': 979.9}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 1, 'price': 478.25}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 5, 'price': 987.2}]",17554.53,paypal,Johnside
668c4ebdd02642dcaf9f4b15,d3e0d772-a8ee-4f33-ab2d-c267d49cf51f,2024-05-31 14:25:28.413,a2ea32fd-9531-470b-9fc7-20d4e9195d38,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 9, 'price': 876.63}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 3, 'price': 157.76}]",8362.95,cash,New Catherinehaven
668c4ebdd02642dcaf9f4b16,c0e9b700-b4f6-4456-935b-5c2f03f29d16,2024-01-30 15:45:04.910,c846d3b5-9ea2-479b-a44a-3277bba4e211,"[{'item_id': '3', 'item_name': 'Tablet', 'quantity': 1, 'price': 918.34}]",918.34,credit card,Morenoborough
668c4ebdd02642dcaf9f4b17,df7e647a-30fd-43a5-a271-a6a4ed6a3c6a,2024-06-12 06:26:55.045,40f02b59-79aa-461c-8611-33cb9738fbc5,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 8, 'price': 739.62}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 7, 'price': 185.81}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 8, 'price': 231.11}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 2, 'price': 464.56}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 4, 'price': 868.81}]",13470.87,credit card,Reneebury
668c4ebdd02642dcaf9f4b18,a753e7a4-5556-4198-aa66-f4596fa1a761,2024-04-27 09:17:03.145,0c92efe9-b3e5-48b3-9433-83a6f25980b7,"[{'item_id': '3', 'item_name': 'Tablet', 'quantity': 3, 'price': 815.59}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 3, 'price': 766.05}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 6, 'price': 882.53}]",10040.1,credit card,New Jennifer
668c4ebdd02642dcaf9f4b19,3adcafc4-9bbd-4acc-94c4-25b19cb123fc,2023-11-26 11:47:16.342,97d4ade5-d512-41dc-9999-613300633f92,"[{'item_id': '2', 'item_name': 'Smartphone', 'quantity': 8, 'price': 856.98}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 5, 'price': 591.91}]",9815.39,paypal,Gilesfurt
668c4ebdd02642dcaf9f4b1a,a03e2508-30b1-40b6-a8f7-35764bc0d2de,2023-11-27 08:49:24.067,3b1a76f1-344a-4915-aec5-43b313e45297,"[{'item_id': '2', 'item_name': 'Smartphone', 'quantity': 10, 'price': 491.95}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 2, 'price': 782.03}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 7, 'price': 664.5}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 9, 'price': 180.02}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 8, 'price': 466.97}]",16491.0,credit card,Lake Katherine
668c4ebdd02642dcaf9f4b1b,bde80271-71f2-4293-9dfa-d7a725140245,2023-11-10 09:08:44.403,2bc4e92c-8cf4-4ccc-a9d6-960c3fd13308,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 8, 'price': 639.0}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 8, 'price': 612.64}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 9, 'price': 708.07}]",16385.75,paypal,Sheltonland
668c4ebdd02642dcaf9f4b1c,68d67a33-edca-4e35-b3e1-fd00e7820502,2024-04-15 12:03:28.947,7c3304f9-c28d-4ddb-bc82-af78a5473a8f,"[{'item_id': '3', 'item_name': 'Tablet', 'quantity': 10, 'price': 942.22}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 9, 'price': 613.68}]",14945.32,paypal,South Aaron
668c4ebdd02642dcaf9f4b1d,3429316e-c43d-48d1-93d5-184a4f9cbf04,2024-06-24 00:26:54.732,55ad2f20-6a53-4b0d-bd8e-a1019cdc2a75,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 7, 'price': 401.71}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 8, 'price': 986.82}]",10706.53,cash,Port Christina
668c4ebdd02642dcaf9f4b1e,8d1ddc0d-b60a-4d15-8895-1ccef58428fe,2023-07-31 17:38:26.971,7ff9daff-1459-493c-bcab-190c41d3ecd0,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 6, 'price': 156.07}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 1, 'price': 682.77}]",1619.19,cash,Murphymouth
668c4ebdd02642dcaf9f4b1f,bb5de026-90e2-42be-8684-71ebe8c64215,2024-05-16 05:42:08.104,f4f746f1-2da2-4cc5-baa4-782f6e13b20f,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 4, 'price': 100.83}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 6, 'price': 61.87}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 2, 'price': 520.31}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 7, 'price': 937.34}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 5, 'price': 327.64}]",10014.740000000002,cash,Saraview
668c4ebdd02642dcaf9f4b20,007a9457-db31-4b83-9701-d0ebdf00d0aa,2023-07-22 12:15:06.524,310456ff-e629-45ed-9323-a6e1eeda53ec,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 8, 'price': 963.95}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 1, 'price': 438.02}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 1, 'price': 771.76}]",8921.380000000001,paypal,Leonardport
